Tufted Duck	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0588235	0.0015	0.05	0.12	0.1428571	0.2	0.2727273	0.0454545	0.1282051	0.0333333	0.0	0.0015	0.25	0.1111111	0.0015	0.0	0.0416667	0.0015	0.0	0.0015	0.0185185	0.0	0.0135135	0.035461	0.0218978	0.0229885	0.0405405	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Greater Scaup	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0283688	0.0875912	0.0114943	0.0135135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
King Eider	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.16	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0416667	0.0	0.0	0.0	0.0185185	0.0015	0.0135135	0.0015	0.0072993	0.0229885	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common Eider	0.0	0.0	0.0	0.0	0.6	0.6	0.0	0.3333333	0.75	0.3333333	0.5263158	0.8095238	0.7058824	0.52	0.35	0.36	0.4285714	0.5666667	0.7272727	0.5909091	0.5641026	0.6666667	0.6363636	0.6	0.875	0.8333333	0.7692308	0.6086957	0.625	0.5925926	0.6666667	0.559322	0.537037	0.4385965	0.3513514	0.3687943	0.5620438	0.6551724	0.4324324	0.8	0.5	0.0	0.0	0.0	1.0	1.0	0.75	0.8	
Surf Scoter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.091954	0.0675676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Velvet Scoter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0175439	0.0	0.0015	0.0072993	0.0	0.0135135	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common Scoter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0952381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0169492	0.0	0.0015	0.0135135	0.0141844	0.0364964	0.0574713	0.0015	0.12	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.2	
Long-tailed Duck	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.08	0.05	0.04	0.0015	0.0333333	0.0015	0.0015	0.0769231	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0283688	0.0583942	0.2528736	0.2027027	0.32	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common Goldeneye	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0526316	0.047619	0.0	0.0015	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0015	0.0	0.0	0.0070922	0.0015	0.0574713	0.0540541	0.08	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Goosander	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0015	0.0015	0.0015	0.0015	0.0	0.030303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Red-breasted Merganser	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.0	0.1052632	0.0015	0.0015	0.0015	0.05	0.04	0.0015	0.0333333	0.0015	0.0015	0.0015	0.0015	0.1212121	0.1	0.125	0.0015	0.0015	0.0434783	0.0416667	0.0015	0.0	0.0	0.0015	0.0175439	0.027027	0.0921986	0.1386861	0.2068966	0.1486486	0.12	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.2	
Common Quail	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0015	0.0015	0.0015	0.0681818	0.0015	0.0666667	0.030303	0.0333333	0.0015	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Rock Dove	1.0	1.0	0.5	1.0	0.6	1.0	0.0	1.0	1.0	0.8888889	0.7368421	0.952381	0.8235294	0.64	0.45	0.4	0.6071429	0.5333333	0.6363636	0.5454545	0.6410256	0.6666667	0.7575758	0.5666667	1.0	0.7777778	0.8461538	0.5652174	0.7083333	0.6296296	0.6666667	0.6440678	0.6296296	0.4561404	0.4054054	0.4539007	0.6131387	0.6781609	0.3918919	0.96	0.5	0.0	0.0	0.0	1.0	1.0	0.5	1.0	
