Lesser Yellowlegs	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0015	0.1	0.3333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Greater Yellowlegs	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1818182	0.1428571	0.3	0.125	0.1818182	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0909091	0.125	0.1818182	0.0	0.0	0.125	0.2222222	0.1428571	0.4	0.0588235	0.1818182	0.0833333	0.0	0.1428571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Black Turnstone	0.6923077	0.625	0.75	0.625	0.5	0.7142857	0.3846154	0.5	0.4	0.5	0.0625	0.2173913	0.1818182	0.0714286	0.1	0.3125	0.0909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0909091	0.0625	0.0	0.0	0.3	0.1666667	0.5555556	0.1428571	0.6	0.1764706	0.0909091	0.3333333	0.4285714	0.4285714	0.5555556	0.1666667	0.75	0.8	0.3333333	0.6666667	0.6666667	0.0	
Sanderling	0.0769231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0714286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1666667	0.0	0.0	0.0	0.0	0.3333333	0.0	
Dunlin	0.5384615	0.375	0.75	0.6875	0.5	0.2857143	0.4615385	0.25	0.6	0.5833333	0.0625	0.1304348	0.1818182	0.1428571	0.2	0.1875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0555556	0.0	0.0	0.0	0.0	0.1666667	0.0714286	0.2857143	0.4444444	0.0	0.625	0.4	0.3333333	0.3333333	0.6666667	0.0	
Western Sandpiper	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0625	0.1818182	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0909091	0.0	0.0909091	0.0	0.2	0.1666667	0.2222222	0.0	0.0	0.0588235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
peep sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333	0.0	0.0625	0.0909091	0.0	0.0	0.0416667	0.1111111	0.047619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Marbled Murrelet	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0625	0.0434783	0.0	0.0714286	0.0	0.0625	0.0909091	0.1	0.0	0.0015	0.0	0.0	0.0	0.0909091	0.1111111	0.1666667	0.0909091	0.0	0.0	0.0	0.2	0.0416667	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Pigeon Guillemot	0.0	0.0	0.0	0.0	0.0	0.0015	0.1538462	0.0	0.0	0.0	0.0625	0.0434783	0.0	0.0	0.0	0.0625	0.0909091	0.1	0.0	0.0015	0.0	0.0	0.0	0.0909091	0.1111111	0.0	0.0	0.0625	0.0	0.0	0.1	0.0416667	0.0	0.047619	0.0	0.0588235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bonaparte's Gull	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.173913	0.0	0.0714286	0.0	0.125	0.0909091	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.1818182	0.6875	0.7272727	0.5555556	0.4	0.375	0.3888889	0.0952381	0.6	0.1764706	0.1818182	0.0	0.0	0.1428571	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	
Short-billed Gull	0.3846154	0.5	0.5	0.5625	0.7	0.7142857	0.6153846	0.625	1.0	0.6666667	0.3125	0.7826087	0.4545455	0.6428571	0.3	0.3125	0.1818182	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0015	0.0	0.2727273	0.0625	0.0909091	0.3333333	0.1	0.1666667	0.1666667	0.1904762	0.3	0.4117647	0.3636364	0.4166667	0.5	0.8571429	0.4444444	0.0	0.25	0.2	0.5	0.0	0.6666667	0.0	
Herring Gull	0.0	0.0	0.0	0.0	0.0	0.0	0.0769231	0.125	0.2	0.0	0.125	0.2608696	0.0909091	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0416667	0.0	0.047619	0.0	0.0	0.0909091	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.5	
California Gull	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.1666667	0.3125	0.4347826	0.1818182	0.2142857	0.0	0.1875	0.0	0.0	0.0	0.0015	0.0909091	0.0	0.0	0.0	0.3333333	0.0	0.1818182	0.4375	0.3636364	0.2222222	0.3	0.25	0.3333333	0.3333333	0.4	0.2352941	0.2727273	0.1666667	0.2857143	0.2857143	0.2222222	0.1666667	0.25	0.0	0.0	0.0	0.3333333	0.5	
Glaucous-winged Gull	1.0	1.0	0.75	0.8125	0.9	0.8571429	0.7692308	0.75	0.8	0.75	0.5	0.8695652	0.5454545	0.7857143	0.8	0.5625	0.4545455	0.6	0.5	0.3636364	0.1818182	0.1875	0.4285714	0.5454545	0.5555556	0.3333333	0.8181818	0.5625	0.8181818	0.4444444	0.6	0.5833333	0.7777778	0.7619048	0.9	0.8235294	0.6363636	0.75	0.6428571	0.7142857	0.7777778	1.0	0.75	1.0	1.0	1.0	1.0	0.5	
Western x Glaucous-winged Gull (hybrid)	0.3076923	0.0	0.25	0.0	0.1	0.0	0.1538462	0.0	0.0	0.0	0.0	0.0869565	0.0	0.1428571	0.0	0.0	0.0	0.0	0.0	0.0	0.0909091	0.0	0.0	0.0	0.0	0.3333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047619	0.0	0.0	0.0909091	0.0	0.0714286	0.1428571	0.2222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
gull sp.	0.0	0.125	0.25	0.0625	0.0	0.4285714	0.0769231	0.125	0.0	0.5	0.0625	0.3043478	0.0909091	0.0	0.0	0.0625	0.0	0.1	0.0	0.0	0.0	0.0625	0.0	0.0	0.0	0.0	0.0	0.125	0.0909091	0.1111111	0.2	0.125	0.1666667	0.2380952	0.1	0.1176471	0.0	0.0833333	0.1428571	0.4285714	0.0	0.1666667	0.25	0.0	0.0	0.0	0.0	0.0	
Caspian Tern	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.125	0.0	0.0	0.0625	0.0015	0.0909091	0.0	0.1666667	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Red-throated Loon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0714286	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	
